tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,repair,equivariance_error_mean,equivariance_error_covariance,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size
smoke,C,C_diao_gaussian_smoke,FR--R,2083531526,0,0.0,0.6151822881446403,47.42334687849393,47.42334687849393,1111018627.4547358,0.3453309550246906,2.9644356609282183,1.0,1.0,9.999999863553556e-10,1.0000000311494852,4.506536311840562,8.900475705891067,0.0007262500002980232,,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,False,False,0.5
smoke,C,C_diao_gaussian_smoke,FR--R,2083531526,1,0.5,-1.6172937521818271,45.19087083843928,45.19087083843928,1110992363.2899535,0.18651986508067767,2.945290025704095,0.9999999999999991,1.6487212698757674,1.6487212604256526e-09,1.0000000311494848,4.365605370775423,5.315074747218742,0.0015439200215041637,,nan,nan,nan,nan,nan,nan,nan,1,1,1,1,1,1,1,2,0,0,0,1,False,False,0.5
smoke,C,C_diao_gaussian_smoke,FR--R,2083531526,2,0.5,-3.787206814496734,43.02095777352421,43.02095777352421,1110958641.7805321,0.11655313887014854,2.9189135424703343,0.9999999999999994,2.7182818248590612,2.718281829695255e-09,1.000000031149486,4.267231420837517,3.1758068384015443,0.0020386999822221696,,nan,nan,nan,nan,nan,nan,nan,2,2,2,2,2,2,2,4,0,0,0,1,False,False,0.5
smoke,C,C_diao_gaussian_smoke,FR--R,2083531526,3,0.5,-5.907977991760141,40.90018659915069,40.90018659915069,1110915346.1967897,0.09022644071169937,2.8857467810172897,0.9999999999999973,4.481689058311466,4.481689047230257e-09,1.0000000311494839,4.165794702234018,1.8926572910659303,0.002523420029319823,,nan,nan,nan,nan,nan,nan,nan,3,3,3,3,3,3,3,6,0,0,0,1,False,False,0.5
smoke,C,C_diao_gaussian_smoke,FR--R,2083531526,4,0.5,-7.977011849474418,38.83115274017434,38.83115274017434,1110859759.485265,0.08096840229081714,2.848507656755204,0.9999999999999961,7.389056062544403,7.389056079918011e-09,1.0000000311494834,4.0578528292447045,1.1240979185352222,0.0029876800253987312,,nan,nan,nan,nan,nan,nan,nan,4,4,4,4,4,4,4,8,0,0,0,1,False,False,0.5
smoke,C,C_diao_gaussian_smoke,FR--R,2083531526,5,0.5,-9.99202232111957,36.816142269207496,36.816142269207496,1110788394.223068,0.0762771276481901,2.8109037355455073,0.9999999999999929,12.18249385570413,1.2182493894812112e-08,1.000000031149484,3.951315149090417,0.665956637457323,0.0034635200281627476,,nan,nan,nan,nan,nan,nan,nan,5,5,5,5,5,5,5,10,0,0,0,1,False,False,0.5
smoke,C,C_diao_gaussian_smoke,FR--R,2083531526,6,0.5,-11.954427331326581,34.85373725995393,34.85373725995393,1110696774.65451,0.07167725343568943,2.7744254913979596,1.0000000000000042,20.085536627727084,2.0085536672020985e-08,1.0000000311494843,3.849601120600934,0.39412971192520996,0.00392793002538383,,nan,nan,nan,nan,nan,nan,nan,6,6,6,6,6,6,6,12,0,0,0,1,False,False,0.5
smoke,C,C_diao_gaussian_smoke,FR--R,2083531526,7,0.5,-13.866110055741748,32.942054536639326,32.942054536639326,1110579157.3628945,0.06556650830959122,2.7372202254493563,0.9999999999999951,33.115451138989435,3.3115451210983775e-08,1.000000031149483,3.7472719229469433,0.233117494667264,0.004401989979669452,,nan,nan,nan,nan,nan,nan,nan,7,7,7,7,7,7,7,14,0,0,0,1,False,False,0.5
smoke,C,C_diao_gaussian_smoke,FR--R,2083531526,8,0.5,-15.7258865601805,31.082278031919735,31.082278031919735,1110428173.3310804,0.057329953500734644,2.6972716733405098,0.9999999999999932,54.59814777766157,5.459814783994022e-08,1.0000000311494872,3.6388159625746788,0.13768057954396576,0.004863160022068769,,nan,nan,nan,nan,nan,nan,nan,8,8,8,8,8,8,8,16,0,0,0,1,False,False,0.5
smoke,C,C_diao_gaussian_smoke,FR--R,2083531526,9,0.5,-17.530799055191725,29.27736553603245,29.27736553603245,1110234369.4560666,0.04711331471553435,2.655486828550215,0.9999999999999729,90.01712512447558,9.00171252072032e-08,1.0000000311494803,3.5268634989299894,0.08113910641689613,0.005323440011125058,,nan,nan,nan,nan,nan,nan,nan,9,9,9,9,9,9,9,18,0,0,0,1,False,False,0.5
